232, 2019/12/20 18:14:00,  989.3,   10.1, 59.9, 12.501,      262,    1200,      218,    1200,     1196,    1200

233, 2019/12/20 18:34:00,  989.2,   10.2, 60.0, 12.495,      261,    1200,      230,    1200,     1260,    1200

234, 2019/12/20 18:54:00,  989.2,   10.3, 59.9, 12.489,      282,    1200,      217,    1200,     1308,    1200

235, 2019/12/20 19:14:00,  989.2,   10.4, 59.7, 12.482,      277,    1200,      209,    1200,     1227,    1200

236, 2019/12/20 19:34:00,  989.1,   10.5, 59.7, 12.477,      277,    1200,      209,    1200,     1287,    1200

237, 2019/12/20 19:54:00,  989.1,   10.5, 59.6, 12.471,      289,    1200,      204,    1200,     1272,    1200

238, 2019/12/20 20:14:00,  989.2,   10.5, 59.4, 12.465,      266,    1200,      286,    1200,     1278,    1200

239, 2019/12/20 20:34:00,  988.9,   10.4, 59.4, 12.460,      281,    1200,      188,    1200,     1313,    1200

